store_id,post_url,writer_id,main_text,tag,AD
119,https://www.instagram.com/p/CWX5ttxFeYg/,_hyem_m,??,[],2
119,https://www.instagram.com/p/CWQJyuFlcZI/,_hyem_m,휘릭 !,[],2
119,https://www.instagram.com/p/CKJPmNGFLXy/,dessert._.yeahhhhh,"?
??비에이치테이블(@bhtable)
서울 광진구 아차산로45길 16 1층

??#프렌치토스트 (12000)
두껍구 몽글몽글 촉촉 부드러운 식빵 두겹에 쫀득한 바닐라 아이스크림이 얹어져있어요?? 따땃 고소한 식빵에 차가운 아이스크림 조합 말모말모???? 오랜만에 먹는 프렌치 토스트라 더 맛있었어요?? 과일들까지 얹어서 시럽 뿌려먹으니 천국의 맛 (특히 바나나??)...?? 기본에 충실한 프렌치 토스트의 정석이에요??

??#비에이치플레이트 (13000)
특별한 맛은 아니구 그냥 딱 상상할 수 있는 그런 맛이에요?? 따로따로 먹기보단 따땃하게 구워진 크로아상에 베이컨, 아보카도 단호박 샐러드 얹어서 먹으면?? 반숙 달걀이랑 샐러드 그리고 소스랑 먹어도?? 다만 양이 너무 적어서 아쉬웠어요??

??총평??
따땃한 햇살이 드는 아늑한 장소였어요!
브런치로 워낙 유명한곳이라 애매한 시간에 갔는데도 웨이팅이...?? 비쥬얼도 너무 좋구 브런치 치고는 가격도 합리적이었어요! 커피 맛도 좋았다는...?? 개인적으로는 프렌치 토스트 강추입니당! 양은 대신 좀 부족한편인거 같아욥?? 웨이팅이 길 수 있으니 애매한 시간대에 가시는걸 추천드려요오!??","['디저트스타그램', '맞팔소통', '소통좋아요', '맞팔그램', '존맛탱', '선팔', '맞팔', '선팔맞팔', '좋반', '좋아요반사', '인친', '팔로우미', '디저트맛집', '먹스타맞팔', '먹스타그램', '먹스타', '먹방', '먹팔', '좋아요테러', '팔로우반사', '팔로우늘리기', '먹팔맞팔', '서울숲맛집', '서울숲', '브런치', '브런치맛집', '브런치카페', '비에이치테이블']",2
119,https://www.instagram.com/p/B9k_dqTn_RE/,s_sohee_e,"구래요, 브런치를 4시간동안 즐겼어요.
우울할 땐 맛있는 거 먹어야지 20시간 더 먹어야겠다 아니 200시간 2000시간 20000시간!!!!!!!!!","['비에이치테이블', '브런치카페', '브런치맛집', '구의동카페', '건대카페', '샌드위치맛집', '먹스타그램', '맛스타그램', '데일리', '셀피', '좋아요', '팔로우', '맞팔환영', '선팔하면맞팔', '맞팔해요', '선팔', '맞팔', '좋반', '좋아요반사', 'follow', 'likeforlikes', 'lfl', 'fff', 'selfie', 'daily', 'followforfollowback', 'brunch', 'cafe', 'food', 'bhtable']",2
119,https://www.instagram.com/p/CRWM2K2FDrZ/,mukzzang_food,"#구의역카페 #비에이치테이블 #브런치

21.05.29
브런치카페에서 냠?","['구의역카페', '비에이치테이블', '브런치']",2
119,https://www.instagram.com/p/CY6F_4UPwJH/,best_bitekr,".
실패없는 브런치 맛집, bh테이블

자양동에 있기 아까운 곳이다.
성수에 매장을 내도 브런치 맛집으로 인기 상당할 것 같은 bh테이블

매장은 작지만 이 곳에서 만들어내는 음식의 퀄리티는 훌륭하다.
특히나 프렌치토스트는 보들보들 딱 내가 원하는 스타일이었다.

뭐 하나 흠잡을데 없는 자양동에 보물같은 브런치 맛집이다.

??위 치: 광진구 아차산로45길 16 1층
??지하철: 구의역 1번 출구
??추 천: 프렌치토스트!
??영업시간: 오전 10시 ~ 오후 7시 / 매주 월화 휴무

#비비맛집#비에이치테이블#bh테이블#자양동맛집#브런치카페#구의역맛집","['비비맛집', '비에이치테이블', 'bh테이블', '자양동맛집', '브런치카페', '구의역맛집', '잠실맛집', '홍대맛집', '카페투어', '서울맛집', '명동맛집', '을지로맛집', '용산맛집', '좋아요반사', '카페스타그램', '서울핫플', '선팔', '맛팔', '인스타카페', '감성카페', '강남맛집', '오오티디', '먹스타그램', '좋아요', '건대맛집', '여의도맛집', '연남동맛집', '강남역맛집', '카페탐방', '먹팔']",2
119,https://www.instagram.com/p/CTZsRfoh_pk/,kkang_ka,최애 브런치 집??,"['브런치카페', '맛집', '비에이치테이블', '데일리', '좋아요', '좋반', '소통', '맞팔', 'daily', 'instadaily', 'bhtable']",2
119,https://www.instagram.com/p/CERQKscDZZh/,iam.zzung,"더시키고싶었,,????","['브런치맛집', '건대브런치', '구의역브런치', '건대카페추천', '브런치카페', '주말', '데일리', '히피', '히피펌', '긴머리레이어드컷', '긴머리헤어스타일', '여자머리스타일', '여자펌', '이쁜머리', '요닝작은수정이']",2
119,https://www.instagram.com/p/CbyTR_Fvc6I/,bhtable,기분이 좋아지는 따뜻한 봄날입니다??비에이치테이블이 벌써 4번째의 봄을 맞이하게 되었는데요. 변함없이 찾아주시는 손님들 덕분에 더 기분 좋은 봄을 보내는 것 같습니다. 늘 감사합니다 ????,"['비에이치테이블', 'bhtable', '그릭요거트', '그릭요거트맛집', '건대', '건대맛집', '건대브런치', '건대카페', '성수동', '성수동브런치', '성수동카페', '구의역', '구의역맛집', '구의역카페', '자양동맛집', '자양동카페', '서울브런치', '서울맛집']",2
119,https://www.instagram.com/p/CbeWBuBlTXj/,mathyllde,"Delicious food for cool people ??
@__goph @lauracenit",[],2
119,https://www.instagram.com/p/CbZq3AsL2W7/,ranny_spoon,"?
[구의] 비에이치테이블
?
평소에 다녀온 브런치집 중에 오랜만에 마음에 쏙 드는곳을 찾았다!
구의역에 위치해있는 새하얀 감성 브런치집인 비에이치테이블
?
자연광이 들어오는 새하얀 매장부터 마음에 들었는데,
브런치 맛도 만족스러웠던곳.
?
?
??프렌치토스트
달달한 프렌치토스트 + 바닐라 아이스크림 조합은
누구나 좋아할수 밖에 없는 조합
그렇다고 해서 너무 달달한 디저트와 식사류는 싫어하는 편인데
적당한 단맛 & 과일이 가지고 있는 단맛을 해치지 않는정도의
달다구리한 맛이라 기분좋게 먹을 수 있었다
?
??에그베이컨치즈파니니
내가 좋아하는것만 한가득 들어있는 파니니
치즈가 꾸덕하게 들어가서 너무 짜지 않을까 걱정했는데
짠맛이 강하지 않아서 너무 좋았다.
적당히 건강한 맛이면서 샐러드를 함께 제공해 주셔서
좀더 건강한 느낌으로 먹기 좋았다
?
??매실캐모마일티
매실 캐모마일티도 역시 맛있었다. 매실청이 과하게 들어가지
않고 캐모마일 느낌이 좀더 강해서 브런치에 어울리는
깔끔한 아이스티였다-! 얼음속에 동동 띄워져 있는 꽃도
예뻐서 비쥬얼로도 합격점!
?
?
맛도 깔끔하고 내부도 쾌적해서 기분 좋았던 브런치집-!
?
#라니스푼 #라니스푼_건대 #라니스푼_구의 #라니스푼_맛집
?
?","['라니스푼', '라니스푼', '라니스푼', '라니스푼', '먹스타그램', '맛스타그램', '맛스타', '먹스타', '먹방', 'instafood', '구의', '건대', '구의역맛집', '구의맛집', '건대맛집', '건대입구맛집', '구의역브런치', '구의브런치', '건대브런치', '비에이치테이블', '파니니', '프렌치토스트', '디저트', '브런치']",2
119,https://www.instagram.com/p/CbYpsaJBNVi/,wise_tigerr,"의사선생님의 코쑤심과 함께 시작된 자가격리. 이어지는 재택근무와 방콕. 쌓여가는 생활 쓰레기와 생수병을 볼 때마다, 맑은 햇살과 함께 포근한 분위기에서 즐기는 브런치가 절실했다. 가장 먼저 떠오른 곳이 바로 이 곳. 콜록거리며 골골대는 와중에도, 약해진 콧구멍 속에서 핑핑도는 처방약의 향기를 무한으로 즐기는 도중에도 자꾸 그 모습이 아른거렸다고 한다.

값진 시간을 보낸 곳답게, 통창유리에 쳐진 커튼을 비껴서 쏟아지는 햇살과, 유별나지않게 정갈한 식기에 담긴 몽실퐁실해 보이는 프렌치 토스트에서 모락모락 피어오르는 김, 그리고 일행과의 담소에서 오는 즐거움이 자연스럽게 떠오르는 곳. 자양동의 로컬맛집, 비에이치 테이블.

상호명: 비에이치테이블(BH TABLE)
주소: 서울특별시 광진구 자양동 775-10
연락처: 010-7171-7671

2인 방문, 프렌치 토스트와 에그 베이컨 치즈 파니니를 주문.

#비에이치테이블
로컬맛집이라고 방심하면 웨이팅에 걸리기 일쑤. 다들 빨리들어가서 늦게 나오고싶어하기 때문에, 꽤 오래 기다릴 수 가 있다. 방문 시간이 늦지 않도록 일찍 일어나도록 하자. 점심약속의 가장 큰 적은 늦잠이잖아.

정갈하게 담겨나오는 음식들. 아이스크림이 녹을까 후다닥 후닥 사진을 찍고 몽글몽글 큼지막한 프렌치 토스트를 쓱 쓱 썰어서 아이스크림과 함께 푹 찍어 한 입.

와앙 짭.

파사삭. 겉면이 부서지면서 드러나는 촉촉한 토스트 속살에, 히어로의 변신을 예의바르게 기다려주는 빌런같던 아이스크림이 이때다싶다~며 쭈욱 스며든다. 달콤함과 푸근함에 맛탱이가 쭉 가버린 나.

여기에 담소를 더하고, 입이 심심할 때 쯤 파니니를 콰작.

주욱 비져나오는 치즈. 여느 파니니마다 첫입이면 항상 걱정되는 입천장이 오늘은 안전함을 느낀다. 바삭하지만 딱딱하지 않은 겉면. 그리고 재료와 이미 잘 섞인 속빵. 촉촉하게 잘 익은 달걀이 이미 비집고 입안에 퍼진 치즈 위로 쏟아지고, 바삭촉촉 재밌는 식감의 빵이 여기저기 맴돌며 즐거움을 전파한다. ‘맛있는 파니니’를 만들기 위해 노력한 흔적이 여실히 드러나는 맛.

가격도 합리적. 친절한 서비스와 좋은 분위기, 그리고 로컬냄새가 풀풀 풍기는 위치까지. 시간이 아깝지 않은 곳. 더 유명해지기 전에 꼭 가자.

#스리슬쩍총평
맛 : 3.8 / 5
가격 : 3.5 / 5

팔로우와 마음, 댓글은 저에게 큰 힘이 되어요 ! 귀한시간 내어 읽어주셔서 감사합니다 :D

ⓒ스리슬쩍 슬범 [instagram @wise_tigerr]

#스리슬쩍슬범 #자양동맛집 #구의역맛집 #자양동카페 #구의역카페 #브런치맛집 #먹스타그램","['비에이치테이블', '스리슬쩍총평', '스리슬쩍슬범', '자양동맛집', '구의역맛집', '자양동카페', '구의역카페', '브런치맛집', '먹스타그램']",2
119,https://www.instagram.com/p/CbOXgDqvQ8e/,bhtable,"레몬즙을 뿌려
트러플 꿀에 푸욱 찍어드세요??????","['비에이치테이블', 'bhtable', '브런치', '서울브런치', '서울맛집', '서울카페', '건대', '건대맛집', '건대카페', '건대브런치', '구의역맛집', '자양동맛집', '자양동카페', '성수동', '성수동브런치', '성수동맛집']",2
119,https://www.instagram.com/p/CbB95XzuJWy/,da.zomi,"우리 카페 너무 오랜만이다???? 브런치??
#구의역카페 #비에이치테이블","['구의역카페', '비에이치테이블']",2
119,https://www.instagram.com/p/Ca4F5LyBdfQ/,h_h.jung,브런치??,[],2
119,https://www.instagram.com/p/Ca37olrLCYI/,ektpdl8,추운 날의 브런치??,[],2
119,https://www.instagram.com/p/Ca3N3iMv6rl/,bhtable,"소중한 한 표 행사하시고 식사하러 오세요??
오늘은 9시 30분부터 운영합니다 ??","['비에이치테이블', 'bhtable', '브런치', '브런치맛집', '서울맛집', '자양동맛집', '서울브런치', '건대', '건대맛집', '건대카페', '성수동브런치', '성수동맛집', '성수동카페', '대통령선거', '투표', '봄']",2
119,https://www.instagram.com/p/CazcLRjLXj5/,iharu5526,"#브런치 는 오랜만이라??
과제 함께 한 사람과 먹었던 브런치
#구의역 근처에 있는 #비에이치테이블

나는 아보카도가 이렇게 맛있을 수 있다는 것을 첨 알았다
뭘 어떻게 했길래 아보카도만 먹으면 입맛 없어지는 내가 싹싹 긁어먹을 수 있을까

커피는 콜드브루만 있는데, 라떼도 아메리카노도 뒷만 깔끔하고 메뉴랑 잘 어울린다

? 좌석이 4~5개 밖에 없고 공간이 좁아서 금방 자리가 찬다
웨이팅이 생길 수 있으니 딱 식사시간은 피하는 것도 좋을 듯

?? 비에이치플레이트 ￦14,000
에그베이컨치즈파니니 ￦11,500
콜드브루 ￦4,000
콜드브루라떼 ￦5,000

#하루맛집 #하루먹방 #먹방의흔적 #하루카페 #bhtable #bh테이블 #아보카도 #브런치카페 #브런치맛집","['브런치', '구의역', '비에이치테이블', '하루맛집', '하루먹방', '먹방의흔적', '하루카페', 'bhtable', 'bh테이블', '아보카도', '브런치카페', '브런치맛집', '먹스타그램', '맛스타그램', '음식스타그램', '야식스타그램', '술스타그램', '카페스타그램', '맛집', '좋반', '좋반테러', '먹팔소통', '먹팔맞팔', '먹스타맞팔', '먹깨비', '먹팔해요', '칼맞팔', '맞팔댓글']",2
119,https://www.instagram.com/p/CaqMwVpvIWx/,bhtable,"금요일 10시에 오픈합니다??

3월9일 대통령 선거일에는 9:30분부터 운영합니다 ?(사전투표 완료)","['비에이치테이블', 'bhtable', '브런치', '브런치맛집', '건대브런치', '건대맛집', '건대카페', '성수동', '성수동맛집', '성수동브런치', '성수동카페', '구의역맛집', '자양동맛집', '브런치', '서울브런치', '서울맛집']",2
119,https://www.instagram.com/p/CahfVrjBSnr/,__kirarichan,보고 싶었어…야채…,"['서울카페', '카페스타그램', '한국유학', '한국생활']",2
119,https://www.instagram.com/p/CagKZb4pNnQ/,bhtable,"3/1일 화요일은
9시 30분부터 정상영업합니다.??
(3/2,3일은 임시휴무입니다.)","['비에이치테이블', 'bhtable', '건대', '건대맛집', '건대카페', '건대브런치', '성수동', '성수동맛집', '성수동브런치', '자양동', '자양동카페', '자양동맛집', '자양동브런치', '분위기', '봄', '서울브런치', '서울맛집', '서울카페']",2
119,https://www.instagram.com/p/CaeAPhQp1Dc/,hyunsookyoo,"봄햇살이 따사로운 주말 아침??
맛있는 브런치 먹으러 출동?????♀?????
.
.
.
#비에이치테이블 #브런치카페 #구의역맛집 #건대브런치카페 #비에이치플레이트 #에그베이컨치즈파니니 #콜드브루 #주말아침 #카페투어","['비에이치테이블', '브런치카페', '구의역맛집', '건대브런치카페', '비에이치플레이트', '에그베이컨치즈파니니', '콜드브루', '주말아침', '카페투어']",2
119,https://www.instagram.com/p/CaWVXOpBIKc/,petit_eunkyung82,"브런치 카페

집앞에 있는 브런치 카페??

주말만되면 줄서있는 이곳!

바로 집앞에 있는데도 이제야 와보네~ㅎㅎ

플레이팅도 이쁘고 맛도 굿~??

간만에 좋은사람만나서 좋은시간 보냈네~♡

#브런치맛집 #bh테이블 #점심약속????
#40대아줌마 #일상그램 #사진맛집","['브런치맛집', 'bh테이블', '점심약속', '40대아줌마', '일상그램', '사진맛집']",2
119,https://www.instagram.com/p/CZ6OjQTJ6j6/,rinrin.smns,".
♡","['비에이치테이블', '구의역', '건대맛집', '선대카페', '구의역맛집', '구의역카페', '예쁜카페', '쇼핑몰', '쇼핑몰추천', '쇼핑몰모델', '쇼핑', '옷', '린코', '동대문', '동대문카페', '동대문맛집', '동대문구맛집', '가울', '겨울', '겨울네일', '맞', '맞좋', '맞좋아요', '일본', '일본인', '일본어공부', '일본어독학', '일본어공부중', '일본유학']",2
119,https://www.instagram.com/p/CZoJmadhcdK/,hagoon_gourmet,"#맛집 #맛스타그램 #먹스타그램 #서울 #광진구 #아차산 #서울맛집 #광진구맛집 #브런치 #비에이치테이블

@bhtable","['맛집', '맛스타그램', '먹스타그램', '서울', '광진구', '아차산', '서울맛집', '광진구맛집', '브런치', '비에이치테이블']",2
119,https://www.instagram.com/p/CZT_Q5VlMHs/,brillant_zpic,,[],0
119,https://www.instagram.com/p/CZT_BjWlfs4/,brillant_zpic,,[],0
119,https://www.instagram.com/p/CZRdnJPFEiK/,__cherish_min,,[],0
119,https://www.instagram.com/p/CZOfOYNp2zd/,bhtable,"안녕하세요.비에이치테이블입니다 .
2월의 스케줄표가 변동 사항이 있어 다시 공지드립니다 .

??2월 휴무 1,2,3,7,8,14,15,21,22,28일

(명절 휴무는 변동 없이 1/31~2/3일 휴무입니다?????♀?)",[],2
119,https://www.instagram.com/p/CZNs-E5vW9h/,bhtable,"??명절 휴무 공지

1/31~2/3일까지 휴무입니다.
1/30일 일요일은 마감 5시(라스트오더 4시)로 단축영업합니다. 감사합니다 ?????♀?","['비에이치테이블', 'bhtable', '프렌치토스트', '토스트맛집', '자양동맛집', '구의역맛집', '건대', '건대맛집', '건대카페', '건대브런치', '성수동', '성수동맛집', '성수동카페', '성수동브런치', '브런치맛집', '서울브런치']",2
119,https://www.instagram.com/p/CZCQ4Vqpefb/,s_j_s_j_,"건대에서 구의까지 걸어가 웨이팅까지 한 브런치
맛있었다!! ??",[],2
119,https://www.instagram.com/p/CZB6wecJ8y-/,lub_4eva,?? #비에이치테이블,['비에이치테이블'],2
119,https://www.instagram.com/p/CZBcl1iL2Dp/,hy.loves,"여니와 오랜만에 다녀온 비에이치 ??
트러플 향 솔솔나는 토스트에 뜨끈한 고구마 크림슾까지 최고 ??
#하영_카페투어",['하영'],2
119,https://www.instagram.com/p/CY83r8TvuJm/,gloria.oh,오랜만에 먹으니 또 맛있다~ 다른 메뉴도 먹고싶은데 항상 #bh플레이트 #프렌치토스트 에 그치는....??,"['bh플레이트', '프렌치토스트']",2
119,https://www.instagram.com/p/CY5FqvHPmJS/,bhtable,"수요일 10시 오픈합니다 ??
금일 새우가 공급이 되지 않아 감바스바게트파니니는 판매하지 않습니다.죄송합니다??","['비에이치테이블', 'bhtable', '브런치', '브런치맛집', '서울브런치', '구의역맛집', '자양동맛집', '건대', '건대카페', '건대맛집', '건대브런치', '성수동맛집', '성수동카페', '성수동브런치']",2
119,https://www.instagram.com/p/CY3N-rLvtvq/,ding__pupa,"#구의 #구의동맛집 #비에이치테이블 #브런치 #브런치카페

구의동 골목길에 위치한 아담한 브런치 카페
비에이치테이블에 다녀왔어요!
테이블에 3-4개 정도로 협소한 공간이라
오픈시간에 맞춰서 다녀왔는데요 아니나다를까
오픈하자마자 금새 만석이더라구요!
제가 먹은 메뉴는 비에이치플레이트 감바스파니니바게트 고구마스프 였는데요!
일단 비주얼이 굳! 브런치는 원래 비주얼 맛집 찾아가는거잖아요 그쳐!???
그리고 비주얼 못지 않게 맛도 있었어요!
특히 감바스파니니가??
구의동 브런치 맛집 인스타 감성 원하시면 비에이치테이블 추천드려요!","['구의', '구의동맛집', '비에이치테이블', '브런치', '브런치카페', '맛집', 'food', '맛스타그램', '먹스타그램', '인스타맛집', '경기도맛집', '서울맛집', '강남맛집', '건대맛집', '잠실맛집', '성수맛집', '카페', '카페스타그램', 'daily', '일상', '여행스타그램', '먹스타', '먹방', '선팔맞팔', '먹팔', '좋아요']",2
119,https://www.instagram.com/p/CY0J9dgPKGD/,j__kwonhee,"맛있다????

#브런치

일요일OFF

#건대브런치카페 #뚝섬카페 #브런치카페
#건대 #건대맛집 #비에치테이블 #또갈래
#건대카페 #성수동카페 #뚝섬맛집 #뚝섬카페 #왕십리 #휴무 #일상 #일상소통","['브런치', '건대브런치카페', '뚝섬카페', '브런치카페', '건대', '건대맛집', '비에치테이블', '또갈래', '건대카페', '성수동카페', '뚝섬맛집', '뚝섬카페', '왕십리', '휴무', '일상', '일상소통']",2
119,https://www.instagram.com/p/CYy4WyYh5o4/,jjappakyuri,"Out w the old, in w the new ?????♀?",[],2
119,https://www.instagram.com/p/CYyzHU8hB6B/,jjappakyuri,건강한 하루 ????,[],2
119,https://www.instagram.com/p/CYsRyHrvhGR/,bhtable,????,"['비에이치테이블', 'bhtable', '브런치', '브런치맛집', '구의역맛집', '자양동맛집', '자양동카페', '건대맛집', '건대카페', '건대브런치', '건대', '성수동', '성수동맛집', '성수동카페', '성수동브런치', '서울브런치', '서울맛집', '파니니맛집', '파니니']",2
119,https://www.instagram.com/p/CYqr9u5Jqo_/,stylist_hyej,"-
매년 더 소중해지는 것 같은,, 17년지기 칭구랑 ♥?
잠깐의 여유가 하루의 큰 에너지가 되었다 ??
작년부터 끈질기게 갔던 병원도 잠시 한숨을 돌리며 ??????

브런치도 넘 오랜만 큐큐 ?",[],2
120,https://www.instagram.com/p/CNaDtqLlezq/,tanizz._.zz,"건대의 작은 오사카라고 합니다.
일본여행 먹으러 가시는분이라면 꼭 주목,,,
대창야끼소바 먹고 뻑갔습니다. 탈탈 털림(지갑)
건대의 오사카라고 불리는 곳. #포비 #건대입구
혹은 건대의 보물상자라고도 불리기도 하는 곳.
인테리어부터가 오사카를 압도하는 느낌인데,
맛도 진짜 오사카를 압도하는 소스+맛이었다.
단짠한 간장양념 베이스가 골고루 배인 야끼소바에,
자작하게 익힌 대창이라뇨???두 팔 벌려 환영ㅋㅠㅠ
어쩌다 느끼한 한 입은 시치미 착착 쳐서 맥주랑 넘겨줬다.
콰트로치즈오코노미야끼는 걱정 만큼 느끼하진 않았고!
딱 우리가 시킨 소스 & 맥주랑은 넘 찰떡이었던 맛.
진짜 각 잡고 음식에 진심이시구나?느낌이 들어서,
간만에 좋았습니다, 이런 맛????
단언컨대 일본 현지보다 맛있었고,
착한 생맥주 가격에 열 번은 반하고 온 집.
이 근방에서 유명한 오코노미야끼집이랑은 완전 다른 느낌인뎅,
어쩐지 대중적인 포비랑 더 잘맞는 느낌 한가득임다???
평일인데도 웨이팅한거 넘 억울하지만,
존맛 콜렉터는 절대 잃지 않아여????
고기 쾅쾅 씹히는 야끼소바 진짜 충분함다.????
좋은 곳 데려가주신 최오빠한테 이 포스팅을 받침다??
++)야끼소바를 꽤 여러번 먹어봤는데,
개인적으로..여기보다 잘하는곳 없었던 듯!
일본은 싫지만 일본차주가 추천합니다=내 얘기(흑ㅎ그흑흑흐긓그슷흑)
.
.
#건대맛집 #건대입구맛집 #건대술집 #대창야끼소바 #오코노미야끼맛집 #건대밥집 #야끼소바 #화양시장","['포비', '건대입구', '건대맛집', '건대입구맛집', '건대술집', '대창야끼소바', '오코노미야끼맛집', '건대밥집', '야끼소바', '화양시장']",2
120,https://www.instagram.com/p/CZ6I7OEP3am/,gksckdgns,"누가 피드에 올리라고해서
.
#비루 #오꼬노미야끼 #포비","['비루', '오꼬노미야끼', '포비']",2
120,https://www.instagram.com/p/CU9-MScJ4p2/,yh_ffancy,"작가님 왈 미래소년코난에 나오는 포비 머리??

#스튜디오협찬 #소라맨션","['스튜디오협찬', '소라맨션', 'kbeuty', 'koreanmodel', 'koreanmakeup', 'koreangirl', 'girlsonfilm', 'freelancemodel', 'ulzzang', '단발', '여자잠옷', '인물사진', '페이모델', '홈스냅', '스냅', '협찬문의', '개인화보', '배우지망생', '광고모델', '프리랜서모델', '셀피', '홈스냅', '자연광스튜디오', '파자마', '날씨좋은날', '인플루언서']",1
120,https://www.instagram.com/p/CVINwybp2FG/,eldneid,빨리 마시고 퇴근해야지?????♀?,"['건대입구', '건대포비', '포비']",2
120,https://www.instagram.com/p/CAOyfSoA3Y-/,ruby__712,#NAME?,"['건대맛집', '건대데이트', '포비', '건대포비', '오코노미야끼', '야끼소바', '레몬사와', '일본식술집', '여자헤어스타일', '웜톤염색', '갈색머리', '인스타패션', '인스타맛집', '인스타데일리', '인스타푸드']",2
120,https://www.instagram.com/p/CAQE5wBgQLU/,ruby__712,#NAME?,"['건대맛집', '건대포비', '포비', '건대데이트', '레몬사와', '메가사와', '건대카페', '오코노미야끼', '야끼소바', '건대이자카야', '데이트룩', '여자헤어스타일', '웜톤염색', '갈색머리', '레이어드컷', '부부의세계', '사랑한게죄는아니잖아']",2
120,https://www.instagram.com/p/CBdlLQanTLr/,s_s98son_,"(Feat. 집착남 @hantaeo_o )
(Photo. 빡빡이 @stone_xhit )",[],2
120,https://www.instagram.com/p/B4iqjMTJrsG/,2kijuwriter,"기억, 기억, 기억.... 인간은 기억이란 피부로 이뤄진 존재라고 해도 과언이 아니다. 기억은 우리 삶에 큰 영향을 미친다. 다만 기억은 불완전하다. 살다 보면 기억이란 말이 무색할 정도로 쉽게 잊히는 기억이 있는가 하면, 그림자처럼 달라붙어 평생 따라다니는 기억, 선명하진 않지만 추억 저편에서 희미하게 가물거리는 기억도 있다.
_
어느 책을 보니, 뇌는 우리의 의지와 상관없이 생존을 위해 망각한다고 적혀 있더라. 살아남기 위해 뭔가를 기억하는 게 아니라 망각을 한다고? 그러니까, 인간의 뇌 기억 용량에 한계가 있는 탓에, ‘기억의 틀’에 새로운 걸 집어넣으려면 옛 기억을 틈틈이 덜어내야 한다는 거다.
_
어쩌면 우린 더 소중한 기억을 잘 간직하기 위해 덜 소중한 기억을 기꺼이 버리며 살아가는지 모른다. ‘더’와 ‘덜’ 사이에서 정처 없이 방황하다 쓰임이 다하면 밖으로 밀려나는 것이 기억의 운명이다. 이게 좋은 건지, 삶에 보탬이 되는 것인지, 서글픈 건지 아닌지는 잘 모르겠다. 뭐, 사람마다 다를 테지... 다만 책을 덮다 보니 괜스레 가슴께가 뻐근해지는 느낌은 지울 수 없다.

#포비브라이트

서울 종로구 새문안로 76 콘코디언 빌딩 1F

#포비
#fourb
#카페추천
#포비브라이트
#볕뉘
#기억
#망각
#이반이스쿠이에르두
#망각의기술
#망각은기억의가장두드러진양상인지모른다고
#누군가묻거든대답하세요_그건오래전일이라고_꽃처럼불처럼아주먼옛날_눈속으로사라진발자국처럼_사라티즈데일의시_잊으세요중에서
#입동","['포비브라이트', 'fourb']",2
120,https://www.instagram.com/p/CGCZUQ4FH0E/,_kkomadol,"#건대맛집 #포비
??오코노미야끼 부타타마 (8.8)
??야키소바 (10.8)
??후라이포테이토 (7.7)

건대에 위치한 포비는 분위기가 어마어마해요!
여기가 일본인지~한국인지 헷갈릴 정도!
그리고 가성비 대박 인 곳이랍니다.

??오코노미야끼
오코노미야끼는 정말 맛있었어요.
보통 오꼬노미야끼는 가격이 조금 비싸면서
2인분 정도로 파는 곳이 대부분이잖아요?
그런데 여기는 1인분 정도의 오꼬노미야끼라
혼술하기에도 좋을 것 같았어요.
1인 1오꼬노미야끼 하기 딱!

??야키소바
야키소바는 쏘쏘했어요.
처음에는 음; 그닥이였는데...
어느새보니 계속 먹고있더라고요.
엄청 맛있지 않은데.....굉장히 중독성 있는 맛!

??후라이포테이토
감튀 양 진짜 많아요.
따끈한 감튀에 케찹 듬뿍 찍어 먹으니 맛있었음!

재방문의사?????♀?
평점????????

#강남맛집 #강남역맛집 #송파맛집 #광진구맛집 #홍대맛집 #오코노미야끼 #오꼬노미야끼맛집 #가로수길맛집 #익선동맛집 #연남동맛집 #잠실맛집 #송리단길맛집 #석촌호수맛집 #롯데월드몰맛집 #이태원맛집 #명동맛집 #압구정맛집 #광화문맛집 #남산맛집 #해운대맛집 #강릉맛집 #강남 #청담동맛집 #서래마을맛집 #동대문맛집 #남산골한옥마을","['건대맛집', '포비', '강남맛집', '강남역맛집', '송파맛집', '광진구맛집', '홍대맛집', '오코노미야끼', '오꼬노미야끼맛집', '가로수길맛집', '익선동맛집', '연남동맛집', '잠실맛집', '송리단길맛집', '석촌호수맛집', '롯데월드몰맛집', '이태원맛집', '명동맛집', '압구정맛집', '광화문맛집', '남산맛집', '해운대맛집', '강릉맛집', '강남', '청담동맛집', '서래마을맛집', '동대문맛집', '남산골한옥마을']",2
120,https://www.instagram.com/p/CG-HLcgnkIq/,apple_n_sisters,"포비칭구 포플♡

머리가 느므 쏟아져서 머묶 해줬어요
머묶도 귀욥네 내애플느님

목욕은 했지만 다리 빗질은 실패해서 꼬불탱이 난리가 났어요??

#푸들 애플
#머묶갱애지
#포비","['푸들', '머묶갱애지', '포비', '강아지모델', '비숑', 'bichonfrise', 'samsung', 'dog', 'poodle', '강아지', '말티즈', 'pretty', 'iloveyou', 'happy', 'thankyou', '토이푸들', 'lovely', '일상', 'daily', 'puppy', 'cute', 'pet', 'dogstagram']",2
120,https://www.instagram.com/p/CbPuHu3r2oV/,seka.re.rice,#미도리하이 가 너무 맛있었던 곳!,['미도리하이'],2
