"#감성타코 (건대)
_
??총평??
또띠아나 소스가 떨어지면
직원분들이 센스있게 돌아다니시면서
채워주시니 너무 편하고 좋았어요.
인테리어가 웅장하고 좌석이 많아
단체로 와도 좋을 것 같고
"[#협찬] 눈과 입이 즐거운 #마초쉐프 건대점

-마초 삼겹 스테이크 ??
-커리 오일 파스타
-고르곤졸라 크림 피자

든든하고 기분 좋게 먹고 나온 곳 ??

삼겹스테이크는 진짜 강추 ????
통삼겹에 푸짐한 가니쉬까지 보기도 좋고
불쇼도 해주시는데 불향이 입혀져서 맛도 두배 !
불맛과 육즙이 입안에서 소스랑 잘 어우러져서
넘 만족했던 메뉴 !!

커리오일 파스타는 오일 파스타지만
마늘도 듬뿍, 고추도 들어가있어서
느끼함을 싹 잡아주고 통통한 새우까지 ?
매콤하게 맛있게 먹었당 (??????)

고르곤졸라는 사이즈가 되게 컸다 ??
치즈도 많고 담백하고
달달한 꿀 찍어먹으니 세상 행복 !

+ 직원분들도 친절해서 더 기분좋게 먹었습니당

#맛집 #음식스타그램 #먹스타 #먹스타그램 #먹방 #맛있는거 #먹팔 #먹팔맞팔 #먹팔환영 #협찬환영 #건대맛집 #건대데이트 #마초쉐프건대점 #삼겹스테이크 #스테이크 #커리오일파스타 #파스타맛집 #고르곤졸라 #화덕피자 #피자맛집 #건대양식맛집 #건대입구역맛집",1
,0
,0
,0
"#협찬 아 저 육일관을 마지막으로 다이어트요,,
괴롭다 진짜 고기 엄청 맛있었는데 세상에나,,

#건대맛집 #건대입구맛집 #건대고기집 #건대삼겹살 #건대데이트",1
"#협찬 건대 <육일관>

?통삼겹살 12,000원
?물냉면 5,000원
?김치찌개 5,000원
?계란찜 3,000원

건대로 고기먹으러 온지 얼마만인지..
이렇게 도톰한 삼겹살 진짜 올만에 먹었어요

국내산 한돈을 21일 숙성했다는데
역시 숙성삼겹살만의 특유의 고소함과
부드러움이 느껴지네요 ??
돼지냄새 하나 안나고 엄청 부드러워요

고기를 직접 구워주셔서 편하게 익을때까지
기다렸다가 먹으면 된답니다?

사이드로 주문한 계란찜도 오통통한게 넘 맛있구
김치찌개도 사이드메뉴답지않게 정말 맛났어요!
공깃밥 주문 필수요ㅋㅋ
빠지면 섭섭한 시원한 냉면까지??

푸짐하고 맛있게 드시고 싶으시다면 방문 강추요!

? @yukilgwan

#육일관 #건대맛집 #건대고기집 #건대고기맛집 #건대삼겹살 #건대데이트 #건대입구맛집",1
"#광고 [서울 건대 육일관]
삼겹살 바싹 익혀서 먹는 거 좋아하는 사람 ?????♀?

통삼겹살 취히이 익을 때 너무 좋다 ,,
3번 뒤집으면 완벽하다고 하지만 나는 4번 뒤집는 편 !
뭔가 좀 더 바삭해서 맛있음 ??

육일관 통삼겹살은 칼집이 많이 되어있어서
더 바삭하게 잘 익는 것 같다.

고기는 역시 물냉면이랑 같이 먹으면 더 맛있음 !
냉면 잘게 잘라서 먹는 거 나만 좋아하나 .. ? ??
잘게 자른 냉면 한 스푼 퍼서 삼겹살 올려먹으면 굿 ,,

항정살도 적당히 아삭하면서 부드럽고 쫄깃하다.

? #육일관 (@yukilgwan)
? 서울 광진구 아차산로31길 10 육일관 (건대입구역)
? 평일 15:00 - 00:00, 주말 12:00 - 00:00
-
? 삼겹살 (1인분, 150g) 12,000원
? 항정살 (1인분, 120g) 13,000원
? 된장찌개 3,000원
? 물냉면 5,000원
ㅤ
ㅤ
#마시따_건대
#마시따_육일관
-
#건대맛집 #건대가볼만한곳 #건대밥집 #건대술집
#건대고기집 #건대데이트 #건대입구역맛집 #건대역맛집
#통삼겹살 #통삼겹살맛집 #항정살 #항정살맛집
ㅤ",1
"#광고

오빠랑 지난 주에 갔던 건대 #육일관 ??
저희는 부채살이랑 삼겹 먹었는데, 크기도 크고 육즙도 짱 ???
공간도 넓고, 직원 분들이 직접 구워주셔서 편했어요! ( 굽는 건 돼지고기만 !)

-
-

#협찬 #건대맛집 #건대고기집 #건대술집 #건데데이트 #건대입구맛집 #건대고기맛집 #건대가볼만한곳 #인스타그램 #instagram #instaphoto #follow #맞팔 #소통 #일상",1
,0
,0
"요즘 자주 가는 건대
야무진 꼬기 맛집을 다녀왔어요
삼겹살 3인분에 된찌, 달걀찜, 밥 두그릇, 소맥까지????
하 특히 구워주시는 김치가 진짜 미친맛ㅠㅠ♥?
하나부터 열까지 다 구워주시고 챙겨주시니까 우린 맛있게 먹기만 하면 돼요??

#협찬 #육일관 #건대맛집 #건대고기집 #건대술집 #건대데이트 #건대입구맛집 #건대고기맛집 #건대가볼만한곳",1
,0
,0
,0
,0
,0
,0
,0
,0
"작가님 왈 미래소년코난에 나오는 포비 머리??

#스튜디오협찬 #소라맨션",1
,0
,0
"#협찬

??주문메뉴 : 미식짜장면(곱) + 크림짬뽕(곱) + 탕후루탕수육(소) + 공기밥

???????#건대맛집 #세종대맛집 #미식반점 에 다녀왔어요

??건물 외관부터 일반 중국집처럼 허름하게 생긴게 아니라 세련된 느낌이었는데 내부도 깔끔하게 잘 되어있었어요

??이름부터 특이한 탕후루탕수육 소자 하나와 제일 기본인 미식짜장면 곱배기, 살짝 매콤한 크림짬뽕 곱배기까지 시켰어요. 거기다 공기밥까지..

??탕후루탕수육은 이름만 들으면 겉이 딱딱하지 않을까 생각이 들지만 탕후루의 반짝반짝한 비쥬얼처럼 나와서 이름이 탕후루탕수육인거 같더라구요. 달콤새콤함에 찹쌀?느낌으로 쫀득하니 양도 많고 맛있게 먹었어요

??찍먹파로써 살짝 당황했지만 어떤 반죽기술때문인지 저렇게 나옴에도 바삭한 느낌은 살아있어요

??미식짜장면이 나왔는데 풍부한 고기와 야채, 면, 소스 위에 달걀후라이가 올라가 있어서 완전 감동했잖아요..ㅎㅎ 짜치계를 좋아하는 저에겐.. 넘 좋더라구요

??크림짬뽕은 특제크림소스로 볶아낸 해물볶음면인데 살짝 매콤하니 아주 괜찮았어요. 해물도 가득가득하고 소스양도 넉넉하고 면 삶은정도도 딱 적당해서 넘 맘에 들었어요. 매콤한 맛이 없으면 살짝 느끼할뻔했는데 완벽한 조합이었어요

???주차도 건물 뒤에 넓은공간이 있고 주차권을 주셔서 편하게 이용할 수 있어요

??먹고있을때 한두팀 웨이팅이 있을정도로 금방 꽉차서 확실히 맛이 있고 영한 느낌의 가게라 사람들이 많이 온다는 생각이 들었어요. 건대나 어린이대공원 쪽 방문하면 자주 이용하고 싶네요
.
.
.
#광진구탕수육 #군자동탕수육 #어린이대공원역탕수육 #어린이대공원탕수육 #광진구맛집 #군자동맛집 #어린이대공원맛집 #어린이대공원역맛집 #광진구핫플 #군자동핫플 #세종대탕수육 #광진구중식당 #군자동중식당 #군자역맛집 #군자역탕수육 #군자역핫플 #군자역중식당 #세종대핫플 #서울맛집 #서울맛집추천 #먹팔해요 #먹팔 #좋반 #좋아요반사 #좋아요테러 #좋테반사",1
"?미식반점

그냥 어쩌다보니 티맵 추천맛집따라 들어간 곳.

좀 내 입맛에 흔했던 짬뽕이다.
해산물들은 엄청 통통했고 걸쭉한 국물에 면발은 탱탱하다.

볶음 짬뽕은 나름 매콤해서 계속 땡기는 맛.
그래서 짝꿍이 먹는 볶음짬뽕 계속 뺏어먹었다.

탕후루탕수육이라고 겉에는 바삭!!! 하다.
안에 고기는 바삭한 맛이 강해서 씹히는 지 잘 모르겠다.
조금 독특하기는 한데 난 고기가 잘 씹히고
쫄깃한 반죽튀김이 더 좋아서..? ????? ?
엄연한 개인취향...

생방송투데이에 방송됐던
크림짬뽕이나 해물볶음짜장을 먹어야했나....

#미식반점 #탕후루탕수육 #생방송투데이 #군자맛집 #어린이대공원맛집 #광진구맛집 #건대맛집 #개인취향 #개취존중",1
"#협찬 “ 동글동글 탕수육 가성비 만땅 중식당 “

건대 어린이대공원역??#미식반점

?? #크림짬뽕 10,000원
?? #미식볶음밥 7,500원
?? #탕후루탕수육 13,000원

저렴한 가격에 비해 양이 너 ~ 무 많아서 감탄했던 맛집 ???
여기 크 ! 림 ! 짬뽕이 그렇게 유명하다고해서 먹어봤는데,
정말 꾸덕하고 맛있으면서 간도 완벽하니 최고였어요 ♥?♥
뭐랄까 약간 니뽕내뽕 크림뽕 상위버전 그런 느낌 (?)
그리고 볶음밥이랑 짬뽕국물도 진짜 진국이였고,
특히 동글동글 쫀득한 탕후루탕수육은 아직도 기억에 남아요 !
다음에는 #매콤해물볶음짜장 먹으러 또 가봐야겠어요 ??

?? 서울 광진구 군자로 70 ( 어린이대공원역 )
? 11:30 - 22:00 / Break Time 15 - 17
.
.
#__미식반점 #광진구맛집 #군자역맛집 #군자동맛집 #광진구핫플
#어린이대공원맛집 #군자동핫플 #광진구중식당 #군자동중식당
#어린이대공원역맛집 #군자역중식당 #세종대맛집 #또리뷰",1
,0
,0
,0
,0
,0
"??성수 - #성수삐딱
#협찬 밥 도둑들을 잡아라 ?????♂?
밥 도둑의 최강자 꽃게장부터 연어장 새우장 전복장 소라장까지 ??

편스토랑의 이영자와 강재준이 인정한 신상 맛집 ?
+ 편스토랑 92회방송 8/13

?????????? : 간장모둠장 | 삐딱크란

인테리어부터 맘에 쏙 들었던 성수삐딱
가게 외부에 삐딱한 문부터 내부 인테리어까지 이색적이고 특이해서 인증샷이 인생샷으로 - ! 가게 모든 곳이 포토존 ??

주문시 나오는 따끈한 국물부터 정갈한 밑반찬의 맛까지 모두 합격!
해물장을 잘 못 먹으면 비릿하고 너무 짠 경우가 많은데 성수 삐딱은 비릿맛은 하나 없고 짜지않아 밥3공기는 뚝딱 ??

아무래도 기성품을 사용하지 않고 좋은 재료들로 직접 가게에서 조리하기때문이 아닐까 ??? 사장님 감사합니다 ??
연어랑 새우가 정말 도톰한데 식감까지 쫀-득 쫀-득 ! 너무 좋아??
밥이랑도 뚝딱이지만 이런건 술이랑 먹어도 찰떡궁합
특이한 한국술들이 많아 고급안주로도 제격 -!

다들 볶음밥에 크림은 들어나 봤나 ??
잉 ? 뭐야 무슨 맛이야라고 생각들하겠지만 (그게 나야)
부드러운 크림에 새콤한 김치볶음밥이 이게 또 별미
뭐야 뭐야 하면서 계속들어가는 마성의 맛?? 자꾸만 생각나는 맛??

?? 서울 성동구 왕십리로4길 28-2 1층 전면 좌측
?? 오픈 12:00-22:00
?? 브레이크 15:00-17:00
?? 화 휴무

-

#성수맛집 #서울숲맛집 #뚝섬맛집 #뚝섬역맛집 #성수역맛집 #성수동맛집 #간장게장맛집 #건대맛집추천 #성수삐딱 #이영자맛집",1
"#협찬 #아이리_성수 @ssppittak
성수 이영자픽 해산물모듬장 맛집 <삐딱>??
.
??마리네이드 간장모듬 플레이트+크란 SET 5.2
.
편스토랑 이영자 맛집으로 유명한 성수 #삐딱 에서 맛있는 해산물 모듬장 맛보고왔어요??
뚝섬역 6번출구에서 바로 보이는 삐딱-한 매장은 입구부터 특이하고 귀엽더라구요?? 내부도 독특한 감성 인테리어라 데이트코스로 굳??
.
?? 마리네이드 간장모듬 플레이트 - ??암꽃게장+오로라연어+대하새우+뿔소라+전복?? 이 들어간 푸짐한 모듬장!!
저는 보통 게장 등 먹으러가면 비리거나 짜서 잘 못먹는 편이었는데 삐딱 모듬장은 진짜 안비리고 맛있더라구요??
.
꽉찬 암꽃게장?? 한입에 와앙 베어무니 세상 행복..☆
속이꽉차서 실한게 넘 맛도리더라구요! 등딱지에 밥쓱쓱 비벼먹으니 아조 마싯어버렷????
연어??랑 새우??도 탱글+도톰하니 대존맛..??
소라&전복??도 쫄깃해서 계속 젓가락이 가더라구요♡
.
같이나오는 밑반찬과 함께 예쁘게 플레이팅 되어나와서 더 만족스러웠던 모듬장?
.
?? 크란 - 돼지고기 김치볶음밥 x 부드러운 크림치즈??
전혀 안어울릴거 같은 조합이었는데 완전 취향저격이었어요!! 위에 노른자 톡 터트려 비벼먹으면 약간 리조또같은 느낌도 나는 맛도리?? 원래 크림치즈를 좋아하는편이라 저는 완전 맛있게 먹었습니당!!
.
모듬장이랑 밥만 먹어도 맛있지만 완전 술안주로도 잘어울리는 조합인데, 메뉴랑 잘어울리는 전통주??들도 많이 있어서 좋더라구요!
모듬장 좋아하시는 분들은 성지순례 오셔야할 곳??
.
??서울 성동구 왕십리로4길 28-2 1층 전면 좌측
??매일 12:00-22:00(B.T 15:00-17:00, 화 휴무)
.
#성수맛집 #서울숲맛집 #뚝섬맛집 #뚝섬역맛집 #성수역맛집 #성수동맛집 #간장게장맛집 #건대맛집추천 #성수삐딱 #이영자맛집",1
"#협찬 #성수삐딱

뚝섬역 7번출구에 위치한 #성수삐딱에 다녀왔어요
편스토랑 92회 방송에서
이영자&강재준 신상맛집으로
방송되었던 곳이에요
벽면에 이영자씨와 강재준씨
싸인이 굉장히 크게 있더라구요??

입구부터 창문이나 인테리어까지
상호랑 맞춤으로 삐딱하게 되어있어서
칼각이 잡힌 인테리어도 좋지만
특이하고 뭔가 편안한 느낌이랄까..?

음식들은 정갈하게 정리되어 나오더라구요
(삐딱하게 나오나 했는데ㅋㅋ??)

해산물 장은 너무 짜거나 비린 집들이 꽤 있어서
사실 자주 먹는 메뉴는 아니에요
근데 여기는 방송에 나올만 하더라구요
짜지않고 비리지 않아서 맛나게 먹었어요

일단 재료들도 좋아보이는데
기성품은 안쓰시고
가게에서 직접 조리하신다더라구요????????

연어는 굉장히 도톰해서 좋았고
새우는 껍질이 까져있어서 먹기 편했고
둘다 쫀득한 맛이 있어서 너무 좋더라구요
전복이나 소라도 질기지 않고
적당히 씹는감이 있으면서 부드러워서 좋았어요

게딱지에 나온 날치알과 계란을
밥에 비벼서 하나 씩 올려먹으니 좋더라구요

삐딱크란은
묵은지랑 삼겹살이 들어가있는 김볶인데
묘하게 콘치즈 느낌이 나서
호불호 안타고 다 좋아할 것 같더라구요

특이한 한국 술도 여러 종류 있었어요
안타깝게도 평일에 방문해서
다음날 출근을 때문에
가볍게 맥주와 같이 먹긴했는데
다음에 대하새우 페페로니김치전과 함께
한국 술도 뿌시러 와봐야겠어요
(이거 주문하려 그랬는데 재료소진...??)

해산물 장이 짜지 않아서 부담없이 먹기 좋았던 곳
인테리어도 이색적이어서
데이트하며 사진찍기에도 좋은 곳????

??주문한 메뉴??
간장모둠플레이트 & 크란세트 52,000원
맥주 5,000원

??주소 :
서울 성동구 왕십리로4길 28-2 1층 전면 좌측

#먹스타그램 #맛스타그램
#성수맛집 #성수동맛집 #성수역맛집 #서울숲맛집 #뚝섬맛집 #뚝섬역맛집
#간장게장맛집 #건대맛집추천 #이영자맛집
#존맛 #존맛탱 #좋아요",1
,0
"#협찬 혹시 해물장 좋아하시나요??????

오늘 소개해드릴 맛집은 편스토랑 이영자&강재준 신상 맛집으로 나왔던 해물장 맛집 삐딱에 다녀왔답니다.

저희는 뚝섬역 코앞에있는 성수점에 다녀왔고 문이
삐딱하게 생긴게 넘나 신기했고
내부 인테리어도 특이했는데 손님으로 꽉차있어서
찍질 못했네요??

주문은 마리네이드 간장 모듬플레이트&크란세트로
했답니다.

간장모듬플레이트 구성은 대하새우, 암꽃게장, 오로라연어, 전복, 뿔소라에 밥으로 구성되어있답니다.

새우랑 오로라연어 모두 도톰도톰하고 쫀득쫀득한
식감이 좋았고.
가끔 해산물장 못하는 곳 가보면 너무 짜기만 한데
여기는 염도도적당하고 비린내가 안나더라구요

좋은 재료로 직접 조리하셔서 그런지 소라랑 전복도
쫀득쫀득하면서 비린내도 안나서 밥위에 올려먹으니까 존맛탱??

마지막으로 꽃게 껍다구에 밥안비벼 먹으면 서운하니까 쓱싹~쓱싹??

다음으로 크림치즈가 위에 싸악~뿌려진 돼지고기 김치볶음밥 크란은 말해뭐해 치즈랑 김치볶음밥이면
맛 보장이죠??

처음에 나오는 기본반찬이랑 김도 밥에 싸먹으니까
맛있었고 해물장에 비린맛도 안나서 너무 맛있게 먹고온거 같고

다양한 한국술도 있어서 다음에는 차놓고 대중교통
타고 가봐야겠어요??

??매장:삐딱 성수점
??위치:서울 성동구 왕십리로4길 28-2 1층 전면 좌측
??메뉴:마리네이드간장모듬플레이트&크란세트(52,000)

#뚝섬역맛집 #성수맛집 #서울숲맛집 #뚝섬맛집 #성수역맛집 #성수동맛집 #간장게장맛집 #건대맛집추천 #성수삐딱 #이영자맛집",1
"#성수맛집 #간장게장맛집 #이영자맛집

??서울 성동구 왕십리로4길 28-2 #성수삐딱 (뚝섬역 7번출구 바로앞)

편스토랑 92회편에 나온 성수에서 정말 핫한 이영자&강재준의 간장게장 맛집을 드디어!! 다녀왔습니다. #협찬

사실 여기는 저희가 예전에도 가려고 한 곳인데, 어마어마한 웨이팅으로 인해 포기한 맛집이에요... 이번에 너무나도 좋은 기회를 제공해주셔서 드디어!! 다녀왔습니다.

??프리미엄 연평도 암꽃게++ 모둠플레이트 & 붉은대게내장밥 [81,500]

이 메뉴가 바로 편스토랑에 나온 메뉴라고 하더라구요 ㅎㅎㅎ 이영자가 너무나도 맛있게 먹었던 모습이 기억나 이 메뉴로 시켰습니다.
구성은 암꽃게장, 새우장, 연어장, 전복, 소라가 나오는데요. 비주얼 정말 장난아니죠..... 저희는 게장부터 맛봤습니다.

??게장이 정말 신선하더라구요. 정말 바다의 맛이 느껴졌습니다. 게장양념이 강하지 않아 싱싱한 게의 맛을 해치지 않았어요. 살을 쭉 짜면 하얀 살이 주르르륵 흐르는데 정말 제마음도 주르르륵 흘러내렸습니다.
게장의 마무리는 게딱지에 밥을 비비는것이죠??
게딱지에 계란 노른자와 날치알이 들어가있는데 밥 크게 한숟 떠서 야무지게 비비고 그 위에 게살을 올려먹으니.... 여기까지만 말씀드려도 무슨 맛일지 다들 아실겁니다??

??새우도 대하로 담구셔서 그런지 살이 정말 알차고 통통해요. 대게내장밥에 새우 얹고 고추 얹고, 와사비 얹어 먹으니 정말 입안에 바다가 담겨있는 느낌이었습니다.

??연어도 정말 너무나도 도톰하고 완전 밥도둑이었어요. 전복장은 전복의 식감이 정말 쫀득쫀득하고 오독오독해서 별미더라구요... 소라는 전복보다 더 쫄깃한거 아시죠... 진짜 소라랑 전복메뉴가 히든메뉴인것 같아요.

정말 신선하고 식감 향 너무 좋았습니다. 간장양념이 일반 간장맛과는 조금 다르더라구요. 간장맛이 너무 쎄지않고 끝맛은 살짝 달달한 느낌 ? 편스토랑 보시면 간장에 청귤로 같이 양념을 하신다고 하시더라구요. 그 맛이 저희입맛에는 너무 좋았습니다.

??붉은대게내장밥 비주얼 보이시죠.... 정말 내장이 푸짐하게 들어있습니다. 고소한 참기름맛과 내장맛이 살아있는 소스가 밥이랑 너무 잘 어울리더라구요.

??삐딱 크란 [16,000]
김치볶음밥과 크림소스의 조합입니다. 계란 노른자 풀어서 크림소스랑 밥이랑 같이 떠먹으니 김치의식감과 크림소스의 향의 조합이 좋았어요.

??양념게장비빔밥 [2인-38,000]
아니 정말 맛있게 먹고있는데 주방에서 나오는 비주얼 보고 배가 부르지만 주문했어요.... 캬.... 아니 우선 게가 정말 많이 들어있어요. 게장소스이 비빈 비빔밥에 게살올려서 드시면 매콤달콤한 그 맛이 정말 좋았어요. 이거 안시켜먹고 왔으면 정말 크게 후회할뻔 했습니다??간장게장과는 또다른 매콤한 맛이었습니다.

두명이서 가서 밥을 몇공기를 먹고왔는지 모르겠습니다. 심지어 다먹었어요...

사실 해물장은 소스에 의해 맛이 결정된다고 해도 되는데 여기는 정말 장이 해산물 자체의 맛을 해치지 않아 너무 맛있었어요. 좋은 재료들로 직접 가게에서 요리를 하셔서 가능한 부분인것 같아요. 함께 나오는 밑반찬과 김과의 조합도 너무 좋았습니다. 조명과 내부, 외부 인테리어도 너무 이뻐서 데이트하시기도 너무 좋고, 각각의 한국 술들이 있어 술과같이 드셔도 너무 좋을것 같습니다..(저희는 술찌라... 아쉽습니다??)",1
"#협찬 #성수삐딱 문부터 예사롭지않은 곳
간장게장 해산물가득 수혈하고 왔어요.

편스토랑에서 봤던 이영자님 방문가게라 더 가고팠던 곳 오픈전부터 웨이팅이더라구요.

#간장모듬플레이트 암꽃게장에 뿔소라 전복장 연어장 가득 대하새우도 4마리라 사이좋게 밥에 비며서 먹고 왔어요.밑반찬에 밥에 게장도 짜지않아 그냥먹어도 맛나고 김에 싸먹거나 비벼먹기 좋네요.

#삐딱크란 크림과 치즈 토핑 속에 국산 돼지고기가 들어간 김볶밥이라 해산물장과 잘 어울려요.

@ssppittak

??서울 성동구 왕십리로4길 28-2 1층 뚝섬역7번출구에서 바로 보여요.
?오후12시~22시(b.t오후3시-5시)

#성수맛집 #서울숲맛집 #뚝섬맛집 #뚝섬역맛집 #성수역맛집 #성수동맛집 #간장게장맛집 #건대맛집추천 #이영자맛집",1
"#성수미옥
여기 미쳐따....??
#한우육회 #한우관자로스 #백합탕
또 갈꺼야ㅠㅠ??",1
,0
"성수동 퓨전 일식 다이닝

#진작다이닝 (@jinjak_dining )

공장을 개조해 높은 천고와
시원한 개방감, 탁 트인 인테리어로
찾는 분들의 발걸음이 끊임없는 곳.

일식을 재해석한 퓨전 음식과
성수동 바이브를 간직한 일식 다이닝으로
오픈부터 웨이팅이 있는 곳입니다.

한 입 가득 담기는 후토마키와
다양한 해산물을 담은 카이센동
부위와 종류별로 제공되는 모둠카츠 등
맛볼 요리가 많은 공간.

을지로에 이어 성수점까지
평소 방문해보고 싶었던 곳인데
대표님의 초대로 다녀왔습니다.
개인적으로 성수동의 분위기가 더 좋았습니다.

#음식제공 #협찬
____ ____ ____ ____

??위치: 서울 성동구 왕십리로14나길 10
??영업: 매일 11:30 - 21:00",1
"<진작다이닝_성수>

#협찬

성수에 분위기 너무 예쁘고 음식도 맛있는 진작다이닝에 다녀왔어요?? 외관부터 넘 예쁘더라구요. 메뉴도 다양하고 먹고싶은게 잔뜩이라 엄청 고민하다가 우니파스타랑 후토마끼 주문했어요!

우니를 제대로 먹어본 적이 없어서 우니맛을 잘 모르긴 하는데, 감태랑 같이 먹으니까 너무 잘어울렸어요. 입에서 살살 녹더라구요. 그리고 개인적으로 오일파스타가 맛있는 집을 본적이 별로 없는데, 여기 정말 맛있더라구요?? 간도 적당하고 소스까지 다 긁어먹고 올 정도였어요.

후토마끼도 진짜 큼직하고 맛있었어요. 직원분께서 와사비랑 생강얹어 한입에 넣어야한다길래 그렇게 먹어봤는데 진짜 맛있더라구요. 후토마끼랑 우니파스타 조합 너무 좋았어요? 후토마끼 한입에 넣고 목막힐때쯤 파스타 한입하면 최곱니당??

메론소다도 넘 맛있고, 위에 아이스크림까지 퍼먹어주면 아쥬 깔끔한 마무리 되더라구용?? 살짝 아쉬운게 있다면 양이 좀 적었던 것 같아요,, 대식가라 그럴수도 있지만, 2인 3메뉴가 적당할 것 같았어용??

음식도 빨리나오는 편이었던 것 같아요. 이곳저곳 디자인도 넘 예쁘고 잘 꾸며놔서 사진찍기에도 정말 좋더라구요. 식기부터 소품까지 정성을 쏟은게 보였어요. 데이트하러가기에 최고입니다..?? 크리스마스 데이트로도 제격일듯??

#진작다이닝 #성수동맛집 #성수동맛집인정 #서울숲맛집 #뚝섬맛집추천 #뚝섬역맛집추천 #성수동핫플 #성수핫플 #성수데이트 #건대데이트",1
"입도 맛도 진짜 즐거운 곳
직원분들 정말 친절하셔서 하루가 완벽해지는 곳??",1
,0
,0
,0
,0
,0
,0
"성수동에 분위기 좋은 수제버거 맛집??
#성수동맛집 #성수맛집 #성수동수제버거 #성수동데이트 #성수동핫플 #성수동 #보다성수",1
"성수동 신상맛집 #보다버거 #광고
?
도톰한 패티랑 폭신한 빵으로 빵순이의 맘을 대차게 흔들어버린
수제버거 전문 맛집? 보다버거입니다!
?
레인보우 색감과 조화를 이룬 인더스트리얼 공간에
반짝거리는 내부가ㅜㅜ???? 넘나이쁨 감각맛집 ㅇㅈ
요오즘 인기 포옥발 새우버거 중에 보다성수 새우버거는
톡톡 터지는 통통한 새우패티와 수제 와사비 소스의 갓벽한 조화,
수제버거 전문점으로 리뉴얼 되면서 신상메뉴도 생겼다는데 (??∇?)?!
진짜 드셔보시면 우오ㅏ 소리 나옴( ´???`*)
?
서울 성동구 성수이로14길 7(성수동2가 322-20)
☎ 0507-1444-9199
매일 11:30 ? 21:30(B.T 15:15 ? 16:30)
?
#성수동맛집 #성수맛집 #서울숲맛집 #수제버거맛집 #뚝섬맛집 #성수동맛집추천 #성수동수제버거 #성수버거 #성수동데이트 #성수동핫플 #서울가볼만한곳",1
"??성수동 감각맛집 #보다성수 #광고
?
도톰한 패티랑 폭신한 빵으로 빵순이의 맘을 대차게 흔들어버린
수제버거 전문 맛집? 보다성수입니다!
?
레인보우 색감과 조화를 이룬 인더스트리얼 공간에
반짝거리는 내부가ㅜㅜ???? 넘나이쁨 감각맛집 ㅇㅈ
요오즘 인기 포옥발 새우버거 중에 보다성수 새우버거는
톡톡 터지는 통통한 새우패티와 수제 와사비 소스의 갓벽한 조화,
위에 오동통한 새우가 툭!하니 올라가, 귀염미 뿜뿜 & 무족권 맛없없 조합ㅇㅇ(??∇?)?!
진짜 드셔보시면 우오ㅏ 소리 나옴( ´???`*)
?
??서울 성동구 성수이로14길 7(성수동2가 322-20)
☎ 0507-1444-9199
?? 매일 11:30 ? 21:30(B.T 15:15 ? 16:30)
?
#서울숲맛집 #성수맛집 #성수동맛집추천 #성수동수제버거
#성수동떡볶이 #로제떡볶이 #성수동브런치 #성수동데이트 #성수동핫플",1
"#광고 도톰한 패티랑 폭신한 빵으로 빵순이의 맘을 대차게 흔들어버린
수제버거 전문 맛집? 보다버거입니다!
?
요오즘 인기 포옥발 새우버거 중에 보다버거 새우버거는
톡톡 터지는 통통한 새우패티와 수제 와사비 소스의 갓벽한 조화,
수제버거 전문점으로 리뉴얼 되면서 신상메뉴도 생겼다는데 (??∇?)?!
진짜 드셔보시면 우오ㅏ 소리 나옴( ´???`*)
?
서울 성동구 성수이로14길 7(성수동2가 322-20)
☎ 0507-1444-9199
매일 11:30 ? 21:30(B.T 15:15 ? 16:30)
?
#성수동맛집 #성수역맛집 #뚝섬역맛집 #서울숲맛집 #수제버거맛집 #뚝섬맛집 #성수동맛집추천 #성수동수제버거 #신상맛집 #성수동데이트 #성수동핫플 #서울가볼만한곳 #뚝섬한강공원 #새우버거 #햄버거맛집",1
"#광고 도톰한 패티랑 폭신한 빵으로 빵순이의 맘을 대차게 흔들어버린
수제버거 전문 맛집? 보다버거입니다!
?
요오즘 인기 포옥발 새우버거 중에 보다버거 새우버거는
톡톡 터지는 통통한 새우패티와 수제 와사비 소스의 갓벽한 조화,
수제버거 전문점으로 리뉴얼 되면서 신상메뉴도 생겼다는데 (??∇?)?!
진짜 드셔보시면 우오ㅏ 소리 나옴( ´???`*)
?
서울 성동구 성수이로14길 7(성수동2가 322-20)
☎ 0507-1444-9199
매일 11:30 ? 21:30(B.T 15:15 ? 16:30)
?
#성수동맛집 #성수역맛집 #뚝섬역맛집 #서울숲맛집 #수제버거맛집 #뚝섬맛집 #성수동맛집추천 #성수동수제버거 #신상맛집 #성수동데이트 #성수동핫플 #서울가볼만한곳 #뚝섬한강공원 #새우버거 #햄버거맛집",1
